subs_id;V2;V4;V5;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;Gender
972b38ce88deec3e024cbc9b5266e117a70375a3afaada6352e71e03104bf7c0;01.03.2015;1551;17;16.21583;10.02575;26.64255;0.06969283;1.606289;18.693;207.1313;207.0047;0;0.6718844;0;0;163.1973;162.1059;0.1119402;0.7838622;0.1851579;3.504209;0.7826091;0.6010558;2.562536;0;0.9519775;0;Female
893581353e511881746134e992c3de815edeb2b080dca49fdc2bd5066fbc28f1;01.10.2015;2456;17;64.00768;87.36022;10.13776;1.44551;0.5801264;0.2735198;77.97102;38.15945;7.53559;9.159857;31.80424;0.6339091;70.13738;36.85824;0.569183;8.15406;NA;0;29.24352;0.489326;2.843131;0.4331025;0.6848075;1.263607;Female
7c22631accd04f9900095a5fa468e6cde36da2aab089189575d657075cb956d9;01.07.2015;1771;17;0;0;20.30431;0;0.2248158;0.3713469;25.29027;25.38688;0;0;0.2740976;0.3510708;946.7459;946.3036;0.3375002;0.3216467;0.3096961;0;0;0.1264801;0.1238981;0;1.498922;0.4151112;Female
a7a581603a2adcb39089019b2ec8bada7a95ae25eb430805a13abf1f34ec33a9;01.03.2015;1030;17;1.028657237;0.443211945;5.478415253;0.61357605;1.473515587;0.666666667;5.54814045;4.070896311;0;0.915535161;0.711311114;0.772304258;8.683709536;8.728137193;0.400760221;0.518839872;0.945598845;0.385071619;0;0;0;NA;0.133333333;0;Female
32a14c6ee223b70c9219535e0643829648d5105b096b800efb3363a2190fd1e0;01.10.2015;1030;17;6.061154;0.8009447;6.948184;0.2547461;0.9522319;0;7.998552;8.042683;0.6220516;0;0.639473;0;41.33731;30.51841;9.798549;0.981902;2.491112;0;0.3915189;NA;0;0;0.4563784;0.4045305;Female
db6f3e84c3d901e464edba7aba729e32c7bb80a9813338d90fae9f3cb34d45af;01.09.2015;1030;17;109.0975;131.7832;29.67885;0.7616871;0;0;774.1818;714.6879;60.46661;0.4773729;0.4806468;0.9914109;570.5926;555.4275;15.98874;0.6145744;12.31999;0.6492113;0.9201224;0.2953219;0;0;0.37;0;Male
602343485a36d6b069b30251cce1c2d7d6348c04aca8546220e1e080f9ffb75c;01.09.2015;1030;17;40.97968;39.26341;21.41169;14.22796;2.489027;5.70129;231.6449;225.415;5.289168;44.15478;0;0.1199872;80.12821;73.08208;6.382808;0;8.293198;0.8768108;0;0;0;NA;0.000279714;0;Female
a6d7d093cc90fabdf42a1986473363ca41fb48b9d2fc50e1700c2d58b8b88036;01.02.2015;1028;17;23.47964;12.33823;23.4432;0.2114754;0.2794272;0.5546279;181.2269;181.0103;0.4284502;0;0;0.9326152;180.6901;180.9877;1.301735;0.9901847;2.578947;0;0;0;0;0.06603557;0;0;Male
01fdfe147e886f9f5ce6cdb82b3ea45242c4f913f9b66875a56b3734115c9a9f;01.07.2015;1028;17;127.5962;119.4878;28.72308;NA;13.88315;100.796;338.2355;320.3142;17.87679;36.92515;0.1656118;0;659.3263;635.3041;23.03795;0.07152331;14.30394;0.6733333;0.3249339;0;2.658577;0.03861155;1.856948;0;Female
2980fdc0f3e577938b6e341725ac79534dfefe303a9dbc51f3aecba2c6f51a4d;01.03.2015;1461;17;7.957282;13.51476;17.12935;9.051538;0;0.5574481;294.6748;291.652;0.05425987;0.03;0.5571417;0.2410279;824.3552;819.9645;1.728503;0.8999155;1.425482;0;0.6197316;0;3.255242;0;0.1;3.483184;Male
280e21d4f983e0ddf2e947600d566ea07ae0a9a251f356c9aa04fb3e3df82e48;01.04.2015;5403;17;48.52950962;39.90207067;15.98806323;NA;0.581261466;0;53.81868589;53.85427569;0.351085294;180.9329377;0;0;201.2136081;201.7291821;0.395494649;0.330180916;1.890147561;0.5;0;0.251194702;0.276222729;4.346730204;0.16;0.473178633;Female
7e6c3b1592cacb8e8006202c33bb52dbf2bbd5e044348974f85ed9758f8722a4;01.10.2015;5403;17;35.57719824;35.81879858;29.43970673;27.9224011;0.666666667;2.293985348;589.0889091;586.4891539;0.46;181.4772877;0;0.221340478;755.5801489;736.7823831;7.022978179;2.932310744;2.835759831;0;0;0;0;0;3.643581617;0;Female
76cad92d3713f69cc414c9f569cdbbbfdfcf4138d4fd704149e31b9584d62da8;01.10.2015;5403;17;79.59185;80.7648;31.22929;30.9105;2.738877;28.5913;1119.531;1119.217;0.7430004;579.7315;0.9498116;0;1221.356;961.254;259.2865;0.9416129;64.61279;0.1521889;0.1986916;0;0.7299038;13.81334;1.660812;0.257719;Female
52ff39d9affea4b2830eba4d6cf29cb8725b67bead0e6a672e5334124497c332;01.07.2015;5403;17;3.661623;13.90909;4.118556;NA;0.6233442;0.7779015;391.7002;391.1117;0.4642726;0.981196;0.8463781;0.454467;25.89085;27.40943;0;0.3222916;0.05856041;0.6133362;0;0.6904421;0;0;0.507432;0;Male
d8707c341b599697ef09be9e32ec556b976d68c25fc93b296f82486a4ffa9dd7;01.03.2015;5403;17;20.0835;13.80002;7.037116;1.589612;0.6207293;0;8.747537;1.292478;7.598544;0.2233333;0;0;208.6558;207.5738;0.01876284;0;0.4331534;0.2435668;0;0.798773;1.669587;0;0.1179951;0.4563103;Female
03b8abd94bb2a59794a1756f7d9e6286d0f5658e180d7a1adb0a22a38654fb83;01.10.2015;5403;17;0.5455309;0;11.90103;0;0;0.6332115;20.13028;12.29819;0.1643065;0;0;0;245.6533;247.177;0;0;0.6376765;0.5570633;0;0.993169;0.3570473;0.5965566;0.568654;0;Female
27454d0ee932c0d0c361ed8329954bcbbaf744e82098a47c86aa9cd5fe269f88;01.04.2015;5403;17;2.570142;0.04078174;1.645081;0.6432509;0;0;1.434804;1.106442;0;0.8351941;0.1871806;0;11.79867;10.88265;1.521893;0;0.1974418;0;0;0.1629201;0;2.898136;0.2366667;0.3664603;Female
6fe72968ef32fde7857109293eab631f2dcf6ea1f8e889b39b995f14613d811d;01.06.2015;1439;17;48.21411425;36.40983062;11.04491003;NA;3.692609834;4.185644769;33.03469804;30.28793094;0.831025786;3487.286339;0;0;462.8766105;456.3739991;6.25206817;0;8.741890688;0.2456211;0.951635059;0;0.501655681;NA;0.71504082;0;Female
4e10e9fae50872ccbe0dc0987c4a629d29f3abd4d0c560ec81e7003be4a46cf2;01.01.2015;1439;17;31.5799928;25.77764002;30.77937701;3.188099979;1.333357717;2.414388838;1917.163537;1915.000965;0.410820837;5.918546393;0;0;1667.77929;1667.304246;1.10235465;0.77022977;1.627332364;0.388389406;0.184276737;0;7.829164036;0.420859775;0.033333333;0.897813848;Female
8aa4126b948b380f0c2f6b0e49a374215df3c20686df969a2d28018a4d035373;01.09.2015;2599;17;24.1908;22.87056;18.92559;0.3333333;2.924321;20.0331;271.4528;271.4683;0.9589897;0.8300382;0.7674928;0.7516447;154.581;152.3273;2.918252;0.05401927;2.173201;0;0;0.4991879;0.6610556;0;2.402895;0.3453683;Female
c22d59099b455855b2d36dce05983c5dfd02837915db4fbcb83d1485e41b4d95;01.03.2015;1214;17;0.3241284;0;0.3333333;0.7783136;0.3333333;0.3165385;0.06666667;0;0.9515436;0;0.465143;0.7536753;0.03333333;0.03333333;0.6836684;0.2640442;0;0;0.924918;0;0.8500693;0;0.4783083;0;Female
58fb1fade61cb704f53d3222a7952c9047b791d4910d56ab2e26254c429a26ef;01.09.2015;2822;17;0;0;0;0.8257694;0.2719589;0.2728269;0;0.6571089;0.3963141;0.3583324;0.9723053;0.07425166;45.6605;42.88925;2.862942;0.8592889;NA;0.8660831;0;0;0;0.9029617;0.36;0;Female
028ae3f5428b6789cc8d8984af0cf53d2fd36c3acbe534643f5e8ce248cf3ac5;01.03.2015;2822;17;69.13855;73.98031;28.33865;2.33572;20.64441;247.8999;687.5346;620.1001;0.8320238;0.02;0;0;1267.662;1243.79;22.61189;0.6426449;15.0438;0.1951909;0;0.6579973;2.235467;3.11635;0.5070491;4.659551;Female
ec0b16c8012f53c1a754a0b46b004d8c318c019af1aa7a10106b7fafee7130af;01.03.2015;2822;17;42.1281;42.07581;28.86729;10.31915;0.4498573;24.11332;1414.62;1368.161;16.42143;17.70543;0;0;321.1838;321.2641;1.64885;0;1.108117;2.342426;0;NA;2.114957;5.611706;0.08069691;10.94721;Male
753b3e26ea7dda685ca65ea47d246a3d46112cf74f9b54eda75b53f2e890a59d;01.07.2015;2822;17;65.48529;66.50499;30.00625;0.7544283;3.258555;4.095817;1110.228;1101.368;9.53919;0.8380211;0;0;817.8645;809.2874;7.360741;0;4.700672;0.06954343;0.2524352;0.02668484;0;0.4886644;2.325584;0.03931778;Male
ce7196ea425201c45213c6ce4a2e99f9430ee2995d219a1d1ba7660b894e6718;01.02.2015;31727;17;14.13298327;13.8938179;11.20895406;3.782044117;0.189009302;0;12.48353686;13.66246363;0.326666667;417.4049223;0.109345014;0;67.12646864;67.94964295;0;0.018064355;0.78373276;0;0;0;9.757501267;1.635567171;0.53246725;0.311938297;Male
5529b813989a2e2dfa9bc15a31244a1dfa202a565dbe361ab76f035469b2e05d;01.08.2015;31727;17;51.32896414;42.9998808;28.02980318;1.310775384;0.186712572;1.548408094;441.0301474;440.707613;0.140212709;0.391992735;0.333333333;0;73.54997389;69.00088583;1.007216645;0.977090191;0.542502371;0;6.480714988;0;0;0;0.05;0.80827092;Male
4451760c8e0c3aeb07643015f47f80e69e9949f2331f4278c16837bba63fa704;01.08.2015;31727;17;7.688020049;13.41319114;6.989194432;0;0.101115756;0;18.46795711;17.82126244;0.464879211;0;0.76769587;0.604332065;72.12439734;70.60331195;0.921373392;0.998984816;0.489517558;0;0;0;0.679519006;0;0;1.43634894;Male
6b45177d0d51728fe45ff20742fb8f257220078a143d01894fc0d50021542525;01.07.2015;31727;17;34.20773;40.8879;28.43451;NA;0.5624722;0.5382551;289.8423;286.0167;0.5377654;0.6696238;0.4233333;0.3628613;308.0949;292.1384;0.937333;2.543472;0.6911002;1.948095;11.29494;0;0;0.8856289;0.04;0;Female
5849b68e4505164978e3de4e5100eb1f40c837ea7615143f42799d3c62087261;01.09.2015;31727;17;0.623904;0.6847615;0.402537;1.128579;0;0;0.1779104;0.5846616;0.2247079;0.24;0;0.3547715;12.25906;12.94367;0.238955;0.3508373;0.2478173;0.2443953;0.137832;0;0.5310431;0;0;0.4163067;Female
a14dec39173f672f3ab75166a3ccad5261f7837a1bef9f2ae455c8f4389bd05e;01.03.2015;31727;17;24.50535;24.74878;27.87492;0.02961677;0.6616112;0.06699731;281.3741;281.1502;0;0.699317;0.2445329;0.6751895;520.3522;483.5861;0.24;2.550084;0.9980554;5.624427;0.3088984;0.8069939;0.8333333;2.400323;0.1133333;0;Female
2cbd3ba17867fbf4876fcfbb9a5388cebf4d355cd1b79e376c015e5868136cd2;01.09.2015;31727;17;48.87181;52.44966;31.16495;1.740977;1.061408;5.279856;1043.373;1043.854;0.06;0.9383243;0;0;516.7089;507.6999;6.844237;0;3.58551;0.0554009;0;0;0.7161347;3.459574;22.56819;0;Male
4552a3587ece50d1f58a58d49d6578a475b6fe90f58b21f80db6a34b79809b4c;01.03.2015;31727;17;30.44734;16.60963;27.59932;2.88278;2.776614;7.940216;396.5942;396.6783;0.1433333;22.6073;0;0;537.8624;529.1449;1.662067;1.010686;0.7421069;15.87913;0;0;4.569762;7.14582;0.05165857;0;Male
9c90428cfd9d9b8e71911c5ca4cd1305a46a1d51202b0052a1a6a8847a2dc171;01.03.2015;31727;17;34.61452;41.31124;27.57713;1.023632;1.901384;6.217398;1714.862;1712.081;1.304856;0.02333333;0.6128821;0.6129156;2135.042;2092.293;43.46694;0;7.782903;0;0.04844289;0;0.8727333;0.3507309;1.027243;0;Male
9496940b6099bac5e226f0268425d58be88b86f7bd70dc9f22e460cf1445e0f7;01.10.2015;31727;17;1.626155;0;2.494775;0.7290247;0.1153349;0;31.87775;31.8937;0.4620006;0.1000267;0.8494331;0;34.17508;33.67107;0.2066667;0;1.823774;0;0.5376614;0;0;0;0.03307253;0.6344884;Female
79312e7ecb440bd06413fbae7d29067ac64dc6fb44833374e9d6a260cbbee31d;01.07.2015;31727;17;0;0;6.661935;0.6937687;0;0.7787131;5.029205;5.726846;0.02105063;0.5765579;0.1987137;0;139.2099;126.8109;2.506723;2.733115;2.404006;0;0;0;0;0.3208991;0.7644092;0;Female
362750c8718ba7c75b2f254cd196a2ed1171c69fc4de796465c31d123c79a29f;01.09.2015;31727;17;9.496219;6.856007;0;0;0.2551933;0.2525768;0;0.2550558;0;0;0;0;0.55;0.2166667;0.1203429;0.3601734;0.3569976;0;0.06773562;0.2490751;0;0;0.05484799;0.09903501;Female
68feab876b37031a811885839706c299bc5fc76d7fb0862bfbd909c9ec39ec5d;01.05.2015;31727;17;26.098;31.2654;30.22358;0;0.1783647;0.3306207;763.9518;764.6424;0.7431359;0;0.8692078;0.4603681;814.988;812.1775;1.105305;0.9626413;5.700825;0;0.912131;0.9139431;0.4980328;0.8152277;0.3723145;0;Female
60cd1ad56bf7edd7e2668b99a138de18f0bba8949ee0e6f9374ef08f58ead478;01.09.2015;31727;17;40.116;37.97502;29.02386;0.2533721;0.9328883;3.41418;487.5137;487.1845;0.8580596;0.183688;0;0;490.7548;474.8373;15.55012;0;8.809247;3.057633;0.2239747;0.1022677;0.6757098;13.62501;2.094861;0;Male
1a072a2574e00e14547cbf8de23dac572ae01292c5a926598ae09a4d2e2cd475;01.09.2015;31727;17;133.3678;132.8962;31.35236;28.66698;5.310611;4.081456;1343.648;1327.056;15.26829;334.5401;0.007228817;0.6901505;974.7252;905.6001;11.74637;01.10.2027;11.03975;1.052447;12.34448;0.3870382;0.8046333;3.78545;0.6266201;0.8497542;Male
8683a23a0ff457bd7415775e773772ea3e23e23569a2f8d2808ad78afbe63b1a;01.03.2015;31727;17;45.86674;45.89411;26.43097;0.940548;2.531537;3.518501;202.649;202.7416;0.3778834;0.02905799;0;0.06593498;324.7527;316.3289;6.814359;1.339812;2.245508;1.707148;0.8401715;0.09640308;0.2098538;7.295077;0.5144195;0.3793202;Male
79613acc753c3cb9120952f862a06257d4dfda49213ab5e6cb8c765b8b1e3f2b;01.03.2015;31727;17;61.62437;53.12806;30.02526;1.471414;0.3333333;0.09551475;916.5138;907.1283;11.35704;0.19;0.6976886;0;940.1514;932.3506;7.407915;0.9629657;5.340978;1.024593;0;0;0.7731451;0.3008607;0.06666667;0;Male
d11fc011c36d6b93516aef6c0ff881fa259eb46e027c2ef1ad2ad32477688b30;01.07.2015;31727;17;33.03458;30.68888;29.83162;NA;0.2210593;2.529145;538.3738;532.3498;0.947026;1585.726;0.5935859;0;399.5585;386.8287;13.173;0;10.51674;0;0;0.952747;0;0.3757535;10.38994;0.1960723;Female
59065183088b32b08c97773c35c22100753bf0a1d9dda4d01195beda30703935;01.03.2015;31727;17;13.43329;2.134092;28.4178;0.4285572;5.784898;15.92969;469.0244;467.1276;0.5571399;0.1341883;0.6681325;0.5984042;892.1263;892.0135;0.25;0;NA;0.4957948;0.5286996;0;0.4966667;0.1969394;0.2457191;0.6268051;Female
8d400ad288706b7e33261f834971093b9bdeb7aeba42db833551405c8b923e3d;01.07.2015;2041;17;31.5457919;31.0287468;30.53062249;28.75326402;0.324587515;0.015909431;1848.968934;1850.298326;0;398.9128476;0;0;774.8544636;771.8505766;3.682475655;0;4.292355832;0;0.714046783;0;0.628216804;0.261467452;0.692835436;0;Female
74101f2283ba8b590b7c3fcec9ca1e7c57cfb0d82fc326a61f102981f3dd708c;01.07.2015;2041;17;22.80334269;23.59821302;27.40002199;15.7868876;0.753071919;0.09313992;325.6119204;326.1873426;0.182619475;244.4529114;0;0;1238.005022;1235.199302;0;1.318577568;0;0.896121178;0;0;0;0;0.580160643;0.875566186;Female
ef81a8468b2ee2932f144ba2e00a1910f1fb43f98cf844c6e3553b09096e902a;01.08.2015;2041;17;25.48259;35.35549;28.03704;0;0;0.04298093;343.7157;344.3804;0.6849654;0;0;0.4096684;279.1715;272.9052;4.739017;1.306327;0.9834924;1.607802;0.7087836;0;0.6687991;0.4997282;0.06969684;0.1894714;Male
9bdf7a77af6fc9b747672344f422b219b01931782b8f869ca3e51196d705982d;01.10.2015;2041;17;24.8846;13.38119;16.96316;0;0;0.250696;204.6696;205.0416;0.3338898;0;0.719241;0.5009368;343.6865;342.1826;1.268327;0.3657304;1.811316;0.6358554;0.7405429;0;0;NA;0.7656785;0;Female
7850323b292557a864a6f7b2a96b86703644206a718579f1fe68d1c5689da681;01.02.2015;2041;17;37.6619;52.59199;5.50274;0;1.252372;0.2871665;475.0715;34.81473;0.6306768;0;0.3091686;0.1179828;180.8523;182.4948;0;0.5058969;0.9306172;2.898489;0;0;0;27.91719;0;3.347345;Female
a0d227ebbe04e1feba46c5e200ff589a84093e28717d144022d1a80e06d967a5;01.09.2015;2041;17;19.72727;14.18883;15.50232;0.9217043;0.3333333;0.418877;30.44884;25.78057;2.518109;0;0.9961571;0;447.8668;438.3948;3.761474;3.134686;4.438966;0.4910071;0;0.5992035;0;3.489466;0;0.1036783;Female
ee060be8fa8a2e93b204a617598315c3f9193a5022b620c29eb8bbe2ff59c3bf;01.06.2015;2041;17;0.3270104;0;14.81672;0.1124576;0.578383;0.04909252;22.95286;16.42483;0.6439879;0.6758317;0;0;329.5418;329.0575;0;0;0.6666054;0;0.561914;0;0.452793;0.4181441;0.7400875;0;Male
a5ad778b033478d557c63eeca2d43b63c1da8df0f855eb732c3dae3fece873da;01.09.2015;5072;17;18.85118;9.543277;29.8271;NA;3.411792;2.682192;452.8984;453.1492;0;19.68527;0;0;451.3573;446.7136;4.988737;0.430028;3.244838;7.580763;0;0;5.378672;0.009266444;0.16;0.206889;Male
6f391e1d6c315d43e3bb3ef33a26e8a6b1179817c4bbdc9bcbab7eb4e9d06b83;01.04.2015;5072;17;37.62582;33.56607;27.1688;11.85258;1.879488;1.374125;589.8185;588.2996;1.219002;37.72195;0.5350732;0.5856039;205.2543;199.6745;7.042305;0.7351206;5.617336;0.3090042;0;0.9105773;6.183155;0.3369114;0.1931467;0;Female
8201db7281f9bb5e968a64f51fdd3d25dcf4f693c96b0c3c17d97aea365a4c2c;01.10.2015;5072;17;21.02582;10.55058;13.64257;2.241746;0.8866811;0.3333333;27.73596;28.11897;0.3971762;0.1776752;0.8812218;0.5279806;18.88193;18.84762;0.1333333;0.3242596;0.3333333;0;0.2237605;0.5402891;2.367332;0.2855325;0.8274462;0;Male
a65b4e878d1423cfa73d0498ad83d970c3d661ec36e60ea2f6d5eaf31022ca22;01.03.2015;5072;17;19.67354;14.19836;24.99969;0.2757363;0.8965839;0;225.8508;224.3602;0;0;0.5742089;0;308.4562;307.8495;0.5139298;0;0.7789084;0;0.7837314;0;0;0;0.1066667;0.5461305;Male
ccf5c206e5f6c026f685b474bdbbda6d14ceb81512b40422a09462bd68445c58;01.09.2015;1127;17;61.91137204;57.73074115;31.06347683;1.363838461;0;0;1002.492907;867.7233041;0.631485552;4.227160549;0.929733409;0.265028469;1804.004719;1795.786276;6.914203116;0.582696646;1.478935326;2.40076139;0;0;1.165827605;5.54486987;0.861559081;0;Female
26ab49131f0518f51f27dbe07870991bf85740f8115a9e9a9e4338e8820e8436;01.04.2015;1127;17;42.26524;40.79706;30.21902;1.205615;0.3333333;0.7361983;708.4446;704.4783;3.008664;0.4133333;0.7462508;0;734.7998;732.5582;3.351531;1.22712;5.314775;0.1354683;0;0.06417293;2.996652;14.68608;1.351993;0.1633389;Male
a1bef4a332f8f4ddc785057ce87e59facf6b2c26d34aab1d87a9d68e8b87a438;01.03.2015;1127;17;45.84584;48.23665;12.37767;NA;0;0.9275749;147.015;147.4445;0.5404775;193.4917;0.3871284;0.31899;281.1418;280.8441;0.21;0;NA;0.4063028;0.9030338;0;20.64616;9.78635;0.2696247;0;Female
5f4e28100ef8abda6cb6b3ddb526cce1cf855c9cae058771c92edca72883ea30;01.09.2015;617;17;25.7961;27.50179;29.06178;0;0;0;177.4425;177.8937;0.8126302;0;0;0;116.6855;102.6314;11.82485;0.8718979;3.876023;1.633946;0.9069691;0;0.02646031;2.401895;0.6001454;0.7051162;Male
9fb4b5ef88a7c13ce30bf0333d4ce58ee579a30cc66d67875ac6713e06490769;01.10.2015;1010;17;0.1525473;0.3854115;11.56079;0.03857578;1.122426;0.7374315;18.92172;19.53119;0.5114405;0.1036791;0.6784767;0.004201575;225.9627;226.5774;0.222871;0.2308258;0;0.1343294;0.733316;0;0;0;0.491372;0;Male
2333b5293327adc7a921f362e788f8ff262702a73fbd2fd2b919fbd2cff759d0;01.06.2015;1010;17;13.7179;13.04895;15.18699;0;1.646269;0.820482;12.84772;13.37123;0.0782873;0;0;0;206.3806;206.0255;0.1814626;0;0.6307936;0.8811153;0;NA;0.7196193;7.275794;0.989574;0;Female
a4157a024e22ad6581582b3085b935e65d3adf53f1708b9f01c59de4042be528;01.10.2015;1492;17;4.82784035;6.350547817;4.056724536;0;0.971045489;0;1.386504824;2.387124596;0.67040777;0.194350308;0.120117014;0;190.248131;189.1801773;0.233333333;0.57379252;0.333333333;0;0;0;0;0.21783851;0;0;Female
84f43b5720dcc287bcb1970e7f81f5b394109b04d72189ebdb9ff198aed76dfc;01.03.2015;2783;17;22.1866;23.63465;26.01517;0.4236473;0.7276485;0;260.2864;260.4861;0.2333333;0.003333333;0.02046391;0;499.4881;496.3304;1.321333;0;1.747433;0.4468912;0;0.2565625;1.937969;0.7298005;0.1066667;0;Female
2a36de36ae115a9b173667fb9a8b32884328a09ea88e1d1b298af2ede94ce311;01.09.2015;2783;17;14.50159;0.5648727;31.02073;0.4204947;1.240765;0.3333333;776.9214;774.3289;1.355933;0;0;0;259.3976;254.0032;1.138597;1.42328;0.9546427;1.068994;0;0.4155008;0;0;0;0.02984563;Female
350a1db2e4d1c394dd96d37ff9242a91eb3cc9211af878c0b237fc6ff205ee64;01.07.2015;2783;17;0.582047;0.1334439;2.253994;NA;0;0;0.3089872;1.338233;0.3827031;0.2287488;0;0;4.683933;2.664634;1.911263;0.7456898;1.033878;0.4086644;0.07121526;0;0;0.9819067;0;0;Female
f11777ce77a8ac6cd7af5f9c6eaa8895c98a7ae2960818508319f9f91ddca332;01.07.2015;778;17;0;0;21.73114;0.534837;0.5456841;0;36.25773;31.99293;1.529325;0.2813514;0;0;93.06782;91.6314;3.443477;0.3528146;9.507739;0.7977133;0.02486555;0;0.9125837;0.08568194;0.6647927;0;Female
bcabe83672db8e21a3852315c34a66fe30ddea77a3ef38b4a97279cfa0424cd4;01.09.2015;1683;17;49.88728;53.19379;29.45372;0.3024094;3.916753;4.213188;497.917;494.6709;3.134202;0;0.09911265;0.3355732;402.9707;401.9911;1.210068;0.9033835;1.216752;1.453283;0;0.6552958;0;0;0.3133333;0.1922092;Male
55025e8044b30c656674caa0246d5bfbc6a06f4bffdaf64be8fcb188a729107f;01.03.2015;1683;17;49.23553;45.38466;26.14191;15.20607;0.8564053;0.1456767;178.297;176.8677;0.4101805;104.3027;1.111383;0;210.653;209.0093;2.312886;0.1503731;0.5457271;16.72794;0.2972264;NA;2.282376;19.20576;0.05;0.4811853;Male
e60d56c5278889bc613ff98382b4ecdff1018b8046b3f25ddb635c9a88542d30;01.05.2015;600;17;25.77031;24.4985;18.21117;3.206876;0.2520806;0;105.3699;104.7665;0;1.01255;0;0;118.2858;116.8688;1.955912;0.3901654;0.311292;10.31645;0.3393442;0;0.8270375;0.6564473;1.104763;0;Male
ebb1be38e21ec495cf118e12b5132312167e64e92098ffa5e6c03c583a36f07d;01.02.2015;600;17;1.983193;0.7797315;15.47229;0;2.000567;0;27.79317;12.07112;0;0.8323529;6.852951;0.8387406;925.7783;926.9374;0;0.2236582;0.4409175;0.70756;0.8040142;0.7495827;0;NA;0;0.2335208;Female
4234f27a4021a11ce4305bbbbc4ed23fce6b410f22c2b6a166d302a28e4fafed;01.03.2015;600;17;0.1133333;0;17.69968;0;1.652125;0;46.71895;45.86757;0.7595393;0.549043;0;0;318.2227;316.0706;0.3988134;0.7128182;0;0.0693576;0.3670442;0.352832;0;0.05674851;0;0;Female
767c6f45314269fe68050f101693fa9ace81824375012f2916413b241b8d00c6;01.03.2015;600;17;36.86221;33.34925;26.44862;NA;1.345309;1.430131;303.2799;302.4489;1.837428;0.2045187;0.6251578;0.8543669;180.9685;173.6464;3.407299;1.38452;1.284706;0.09994902;0;0.8837074;0;6.538635;0.04;0.4025924;Male
68b5ca39690b761033425436cb5651d693e4b286cd57cf18205a6fa2d5e4db11;01.03.2015;600;17;34.06517;30.38143;20.40425;0.579189;0.3859145;0;61.22752;60.30118;0.3029334;0;0;0;47.69637;49.05221;0.2284194;0;0.5052792;0.8659405;0.6368435;0.7179036;0;15.73797;0.5790591;1.249042;Male
8f258eb48b7228e2d180fb94d680895961803247c05860eca5b188e9436aa709;01.10.2015;600;17;41.14569;39.1542;15.77791;30.25463;0.4786304;0;179.1655;178.7966;1.498377;762.7346;0.5779132;0;123.0806;113.164;9.826852;0;2.567992;0;0;NA;4.929277;0;0.5174351;0;Male
89f3e56822ca281de5d847e4ba2529faf03c5c0039d6a6e621fabd297c550f8d;01.10.2015;600;17;24.74071;31.11037;23.0832;NA;0;0;90.09312;90.08342;0.9595442;0.7198503;0;0;107.5335;105.9555;0.414309;0.6980957;0.6628737;0.9730657;0.602646;0.4209311;0;0.1174618;0.1161965;0;Male
fc5531745e68bd4c9311f3475de9450fbbc5c798dfa5aa84d3d7adf269c19feb;01.04.2015;1768;17;0.938797075;0;4.440840399;0;0.575665801;0;4.503893869;1.924441215;0;0;0;0.169180563;48.19479777;44.42866839;3.189831822;0;5.347484494;0.317060608;0;0.552562654;0;0.5680375;0;0;Male
81f9d756597f7ff1c54143ee8539241e962ed3a9a65c41f6f33baa464e36b111;01.10.2015;883;17;76.25946;74.1272;29.72597;0.611849;0.4637822;0.8729301;424.4516;422.0454;3.342935;0.04824582;0;0;677.9135;672.1874;4.597295;0;3.826337;0.7026467;0.617585;0.1442887;0;0.5836523;0.6660415;8.199949;Male
8f7c86c323cfa55054f7b71b9e6969fa454d291826730cd2f767886b97a05167;01.07.2015;1057;17;112.8675;110.5638;27.6213;NA;0.5776868;0.3333333;1231.026;1212.891;18.81603;1136.718;0.5206484;0;230.3815;229.8946;0.02163605;0.355185;0.2772862;2.389776;0;0.998136;50.04194;12.78158;0.01143592;0;Male
efb25a1e6a03d0d2f7b8177ca8f3367db2f8bbf213b2c01bdd712b8f70d44b51;01.07.2015;752;17;25.64341532;25.74909278;28.45106397;28.1668769;7.029212073;9.695099445;1194.26669;1192.496538;0.233333333;550.7599574;0.385471875;0;618.0452469;618.8799525;0;0;0;1.636062851;0;0.795452696;0;3.411465974;0.112171389;0;Male
fd1309b67f88dfee42b767e209f42032e954a37da2564bebf3449ee570de2ad0;01.05.2015;752;17;295.2571;287.8354;22.31777;1.283451;4.508731;6.283682;219.1173;102.513;1.356269;0.006666667;96.29812;0.6789646;208.7254;188.9532;11.80375;2.101296;7.592436;35.91509;60.59594;0;0;179.0484;1.864805;0.6655672;Female
59402cbd34fd28bad94c473a5ba7c073f90f6887dddecbc670ca910b2886fd70;01.06.2015;752;17;74.36316;73.34837;25.04067;4.397608;0.2530993;0.5749754;308.5228;299.904;5.761992;95.53443;0.7384612;0.2567671;202.3702;188.4369;14.26838;0;10.20136;5.419926;0.3552008;0;5.095614;NA;0.4140574;0.04940495;Male
ed4922241e471bbbe864935f9bc7daacaea7c00a3b6f181b318d4c6090cccd99;01.09.2015;337;17;64.48482;67.22506;28.76131;0;6.104891;7.880233;2009.252;2002.662;6.972137;0.9605114;0.9618566;0;1304.523;1287.597;11.69684;1.333578;6.352706;0.245442;0;0.4025119;0;6.133222;1.364654;0.5375772;Female
